유동비율,자기자본이익률,자기자본성장률,총자산회전율,매출총이익성장률,총자산이익률,label
79.15,-1.2,-3.8,0.0,-23.69,-0.3,0
147.23,-3.69,-17.36,37.18,-8.43,-1.89,0
431.66,0.03,-9.03,0.0,-7.07,0.03,0
163.56,-2.21,-11.69,0.0,14.21,-1.27,0
72.2,1.75,7.46,0.0,12.41,0.58,0
112.67,5.08,18.42,0.0,30.94,3.07,0
77.16,-3.0,-10.19,0.0,-13.05,-1.27,0
148.13,2.4,7.07,0.0,17.55,0.93,0
127.55,0.42,0.25,0.0,-2.92,0.22,0
254.86,-4.78,33.55,0.0,-41.82,-2.25,0
117.47,8.79,19.34,30.44,11.66,2.04,0
773.5,1.17,2.74,0.0,-10.48,1.04,0
93.49,1.71,7.5,42.54,117.7,1.13,0
217.14,7.03,28.16,0.0,138.18,4.3,0
588.69,0.73,5.17,0.0,14.87,0.5,0
68.94,2.29,7.32,53.8,-5.61,0.78,0
222.49,2.11,8.87,38.01,3.43,1.52,0
127.2,0.04,-6.31,0.0,1.92,0.02,0
66.08,-0.8,-0.6,0.0,-53.0,-0.42,0
250.89,-3.8,-15.73,16.25,-11.11,-1.4,0
2029.62,0.38,0.48,0.0,-22.26,0.33,0
232.78,4.28,8.72,25.09,7.33,3.25,0
50.13,1.42,24.97,0.0,20.8,0.65,0
102.79,-6.74,-26.65,6.01,4.36,-5.07,0
1330.58,0.68,1.43,0.0,-26.24,0.61,0
160.56,3.27,9.7,32.72,-15.77,1.57,0
41.67,0.12,13.08,0.0,-1.23,0.08,1
223.96,-2.9,146.71,0.0,13.18,-1.55,1
93.24,-2.08,-7.72,0.0,-3.33,-0.75,0
78.87,2.15,5.56,17.12,6.06,0.93,0
116.87,-0.37,-3.51,0.0,-73.14,-0.19,0
74.73,2.68,9.65,13.06,-30.02,1.72,1
171.43,0.0,8.99,30.28,-7.35,0.0,0
67.76,0.58,0.75,23.51,-0.69,0.21,0
190.3,-8.1,-8.42,0.0,-20.7,-4.14,0
109.38,-0.02,-2.78,25.63,-34.62,-0.01,0
186.85,0.0,-3.93,21.96,-9.69,0.0,0
285.9,1.81,7.22,0.0,-33.45,1.34,0
263.03,1.52,1.76,0.0,16.26,1.24,0
156.13,-5.78,-20.76,14.42,-117.94,-1.84,0
211.32,2.14,7.68,49.0,15.15,1.37,0
171.67,0.97,3.53,16.51,-20.78,0.6,0
353.64,1.85,31.19,0.0,-0.17,1.3,0
251.18,1.29,4.62,29.99,-0.03,0.81,0
127.15,0.66,14.5,23.07,-13.71,0.35,0
196.24,-0.04,-1.46,29.4,-3.18,-0.02,0
52.03,-3.6,-14.32,0.0,-36.13,-0.96,1
180.72,1.43,3.66,14.26,-20.53,1.17,0
685.58,-17.26,-51.47,0.0,-79.12,-12.95,1
100.03,2.22,5.02,0.0,-8.49,1.05,0
127.86,-6.56,-21.24,37.75,6.53,-2.16,0
105.97,-0.12,-0.84,0.0,4.92,-0.05,0
186.0,-1.54,-6.93,35.36,-2.72,-0.93,0
28.6,0.0,-31.15,3.27,3.61,0.0,0
358.71,-5.81,-20.39,0.0,-62.33,-5.05,0
524.36,1.25,13.02,19.76,54.1,0.89,0
285.21,3.4,7.5,0.0,13.24,2.02,0
65.53,0.0,-18.79,0.0,-1.93,0.0,0
65.22,3.62,8.68,50.14,-30.13,1.44,0
144.45,-2.2,-13.0,24.93,-62.66,-1.39,0
179.4,0.34,-4.49,49.96,-10.85,0.25,0
81.46,-7.22,-34.48,9.67,-107.61,-2.9,0
84.65,0.49,1.13,0.0,26.25,0.22,0
377.6,1.27,3.12,0.0,0.43,1.03,0
356.26,1.16,3.76,0.0,-9.32,0.9,0
794.01,2.14,6.79,13.75,0.58,1.91,0
187.42,0.0,2.17,12.79,-31.23,0.0,0
89.68,10.73,-46.19,0.0,50.06,6.4,0
86.65,4.08,-24.61,53.8,13.28,1.61,0
148.89,4.35,19.85,0.0,15.55,2.6,0
142.38,3.97,15.6,0.0,52.12,2.25,1
935.74,1.58,132.46,0.0,-28.95,1.4,0
132.79,6.07,-0.92,34.98,43.75,3.55,0
503.77,-1.34,3.4,0.0,1.6,-0.68,0
128.97,-5.12,-20.94,26.11,-47.97,-2.14,0
340.95,1.79,-6.36,0.0,-4.42,1.58,0
113.51,0.26,-2.92,0.0,0.16,0.12,0
152.14,0.0,6.09,13.5,9.35,0.0,0
154.95,0.55,5.24,0.0,-52.78,0.35,0
228.98,0.0,30.88,34.72,15.84,0.0,0
2029.62,0.0,9.51,5.21,34.7,0.0,0
329.17,0.85,0.99,0.0,5.48,0.76,0
231.04,3.37,10.45,0.0,17.73,2.43,0
158.2,1.36,4.77,0.0,6.19,1.04,0
32.76,-26.43,-55.23,21.48,-322.19,-2.95,0
279.56,-0.49,0.71,12.88,-65.73,-0.37,0
87.17,2.02,6.65,0.0,-33.83,0.53,0
445.25,0.22,0.93,0.0,129.6,0.18,0
77.3,6.88,20.08,53.8,3.64,2.11,0
60.09,-5.46,-22.88,0.0,-13.96,-0.9,0
98.63,0.0,10.8,0.0,23.5,0.0,0
66.72,0.72,4.19,29.38,-0.25,0.36,0
74.01,-0.4,-2.66,0.0,-4.4,-0.19,0
1618.07,0.54,73.26,0.0,27.19,0.5,0
456.84,-0.38,-2.87,26.95,-41.91,-0.28,0
115.52,1.88,56.93,14.59,71.23,1.08,0
96.96,2.04,3.92,0.0,-26.06,1.02,0
114.73,0.4,0.75,0.0,-18.89,0.31,0
159.76,1.22,4.2,23.52,-0.19,0.83,0
121.58,0.3,0.29,34.68,80.21,0.13,0
114.45,-4.51,-8.45,2.22,-93.73,-3.61,0
87.85,1.07,4.37,0.0,15.51,0.59,0
258.68,6.72,25.33,0.0,38.66,5.17,0
67.8,0.53,4.18,0.0,36.52,0.29,0
216.06,3.14,4.08,0.0,-5.64,2.15,0
267.25,5.22,24.45,0.0,59.24,4.08,0
50.06,1.34,2.92,0.0,4.85,0.6,0
183.09,0.29,1.32,0.0,-24.72,0.21,0
304.98,0.29,1.99,16.05,-26.61,0.22,0
133.51,-10.28,-33.87,36.53,-4.56,-5.99,1
84.76,5.01,13.13,21.25,25.78,2.84,0
226.41,-2.52,30.13,0.0,6.62,-1.69,0
119.09,-2.52,-11.35,0.0,-18.2,-1.05,0
238.01,5.37,21.78,22.23,34.15,4.27,0
147.29,1.75,11.79,0.0,37.67,0.72,0
162.17,1.93,6.76,40.89,28.8,0.7,0
321.36,4.73,17.23,24.18,9.28,3.96,0
111.59,0.4,-0.82,27.36,39.12,0.11,0
128.24,1.76,9.49,0.0,346.08,0.43,0
57.62,10.73,61.45,0.0,19.24,6.4,0
185.42,0.0,5.49,8.11,-10.96,0.0,0
68.42,5.39,15.28,24.0,9.94,2.02,0
48.65,-1.37,-4.06,12.85,4.54,-0.83,0
284.93,-1.58,5.88,0.0,105.78,-1.27,0
587.94,0.0,6.82,31.24,49.15,0.0,0
2029.62,0.0,1.31,0.0,-13.35,0.0,0
28.6,-12.33,-33.3,6.19,146.08,-4.75,0
37.08,0.0,11.74,6.21,12.19,0.0,0
333.8,0.0,4.8,22.18,-1.2,0.0,0
77.47,-5.53,-19.27,0.0,-57.37,-2.42,0
111.71,0.12,-2.49,0.0,-2.41,0.03,0
126.64,-2.34,-8.95,0.0,-12.37,-1.01,0
211.62,0.0,5.63,0.0,-2.84,0.0,1
127.22,-1.96,-13.14,11.15,-8.21,-1.19,0
94.45,-1.13,-4.44,7.75,33.16,-0.62,0
218.86,0.31,0.82,0.0,-0.44,0.19,0
40.38,1.48,4.31,0.0,-17.7,0.64,0
287.95,3.8,15.62,0.0,-14.21,2.68,0
414.61,2.81,27.16,0.0,-8.37,2.15,0
173.25,0.29,-1.34,0.0,74.33,0.19,0
97.66,0.0,0.38,37.49,-17.48,0.0,0
97.7,1.78,16.43,13.48,10.68,1.05,0
57.4,1.34,6.68,21.27,1.14,0.54,0
78.41,0.0,19.79,13.76,-11.62,0.0,0
86.28,0.07,0.06,9.13,5.96,0.05,0
90.0,-5.74,-18.75,0.0,-23.7,-3.31,0
92.74,-15.91,-43.89,0.0,36.04,-10.52,0
216.06,1.92,6.82,25.16,-7.2,1.28,0
1062.65,-0.78,-6.42,28.54,-46.13,-0.65,0
125.92,0.69,1.97,0.0,37.79,0.47,0
72.51,0.23,-1.13,10.99,-30.44,0.13,0
203.81,0.23,1.0,0.0,-49.26,0.1,1
115.82,0.0,-2.87,14.61,-28.54,0.0,1
102.04,1.26,1.49,29.22,39.72,0.56,0
95.07,-1.0,-5.58,36.33,1.8,-0.3,0
124.8,2.14,4.5,0.0,-36.74,0.61,0
562.33,1.59,3.45,0.0,-1.16,1.31,1
166.42,0.0,0.59,4.67,-29.87,0.0,0
89.14,0.93,-10.71,17.01,9.71,0.39,0
187.34,0.0,0.84,10.67,-71.84,0.0,0
124.15,1.73,5.2,17.15,-20.7,0.47,0
87.72,-6.05,-21.89,0.0,760.97,-1.77,0
79.7,0.51,-0.86,0.0,-11.44,0.19,0
160.52,-1.69,155.76,9.17,32.32,-0.93,0
969.7,-1.12,-4.4,16.71,31.78,-1.08,0
233.36,0.23,0.56,17.23,18.23,0.17,0
106.93,-2.26,-1.78,0.0,-12.98,-0.63,0
593.17,0.29,0.92,20.71,29.07,0.27,0
112.01,1.06,0.17,0.0,-2.73,0.58,0
270.26,-5.21,-18.72,0.0,5.42,-4.63,0
386.12,0.0,0.43,4.35,-3.59,0.0,0
154.41,0.57,-0.92,0.0,10.06,0.3,0
271.55,0.0,-1.27,15.97,-13.47,0.0,0
327.75,-10.52,47.76,0.09,-80.59,-7.58,0
176.38,1.35,3.17,0.0,1.2,0.82,0
491.21,-2.41,111.59,0.0,1.07,-1.71,0
171.9,0.93,2.05,13.0,3.47,0.61,0
122.35,0.0,5.94,46.67,-11.26,0.0,0
608.72,2.29,7.17,16.71,-0.1,1.89,0
148.16,0.0,0.1,0.0,-17.35,0.0,0
111.83,0.6,1.44,0.0,7.81,0.33,0
2029.62,0.23,-0.83,0.0,-26.33,0.22,0
45.29,-18.07,-50.25,0.0,-52.96,-3.22,0
219.34,-0.35,-2.59,0.0,-13.31,-0.24,0
112.05,1.18,3.88,23.85,11.24,0.53,0
166.4,0.97,2.24,13.93,-39.53,0.67,0
761.76,0.0,6.15,0.0,11.86,0.0,0
109.26,0.0,0.73,8.92,5.03,0.0,0
790.04,0.0,3.58,18.66,4.56,0.0,0
664.27,0.0,9.92,17.81,-2.92,0.0,0
129.59,2.44,4.1,21.37,24.65,1.76,0
182.03,0.0,5.57,30.07,7.81,0.0,0
63.63,4.01,24.46,0.0,12.62,2.17,0
188.33,2.44,9.86,0.0,40.74,1.61,0
630.0,0.21,-1.59,0.0,-23.22,0.18,0
136.34,1.86,6.53,5.35,16.03,1.65,0
287.63,-0.86,-3.64,0.0,-24.71,-0.68,0
80.14,0.0,1.4,16.2,9.0,0.0,0
182.43,1.7,5.31,29.31,11.77,1.07,0
211.56,-3.64,30.14,32.71,-21.53,-1.97,0
47.14,-20.65,6.05,0.0,-36.51,-4.78,0
915.46,0.07,-3.23,0.0,-16.19,0.07,0
261.22,0.52,2.08,0.0,244.16,0.42,0
63.86,-19.22,-21.06,0.0,30.18,-8.01,0
101.83,-1.96,-11.77,21.05,8.28,-0.97,0
89.24,1.94,2.88,0.0,-22.95,0.64,1
123.23,0.0,1.17,30.84,36.88,0.0,0
213.43,2.02,56.64,0.0,1.65,1.16,0
143.09,2.06,4.91,0.0,-0.73,1.2,0
112.49,-9.56,-25.86,6.38,-66.34,-5.77,0
144.06,-1.3,39.99,0.0,100.81,-0.66,1
88.62,-0.65,-3.06,13.27,-26.33,-0.28,0
409.33,1.04,1.03,0.0,-0.64,0.85,0
49.26,-7.57,-28.83,20.75,-4.8,-1.95,0
156.3,0.0,37.92,20.35,-21.41,0.0,0
68.26,-34.34,-72.95,0.0,12.81,-10.69,0
133.0,-0.29,-2.51,15.56,22.3,-0.12,0
74.71,-23.34,-58.3,10.86,-173.99,-7.58,0
338.62,1.82,7.3,0.0,101.46,1.49,0
141.39,5.17,19.09,0.0,139.65,2.17,0
682.17,2.52,22.34,24.21,-14.15,2.12,0
46.27,-1.62,-6.41,0.0,68.95,-0.46,0
122.89,-21.66,22.37,0.0,-78.26,-9.53,1
134.24,-2.43,309.28,9.12,28.49,-0.89,0
1370.84,1.6,5.6,0.0,-14.32,1.46,0
988.69,3.69,16.52,13.04,10.6,3.22,0
314.02,-6.59,-10.36,0.0,0.81,-4.97,0
100.3,0.1,-0.62,0.0,-34.05,0.05,0
119.49,1.82,28.91,53.8,61.88,0.68,0
139.6,3.7,29.46,0.0,212.06,1.63,0
391.85,-3.59,159.12,8.0,760.97,-2.35,0
314.95,2.81,9.5,0.0,-6.6,2.14,0
101.18,1.89,7.66,33.62,-9.55,0.55,0
175.99,1.21,4.43,0.0,0.04,0.71,0
401.67,0.0,1.41,0.0,-8.37,0.0,0
340.13,0.73,1.88,34.82,-4.86,0.58,1
295.0,0.0,2.18,52.58,3.03,0.0,0
331.0,-1.38,42.36,11.38,-40.09,-0.78,0
115.42,0.8,2.35,20.88,-8.57,0.44,0
1417.24,0.0,63.89,11.8,-31.88,0.0,0
110.37,0.76,-2.37,12.61,-8.67,0.41,0
789.96,5.44,74.48,21.14,24.09,4.59,0
48.28,-16.66,-50.07,0.0,-15.93,-10.07,0
959.85,-0.39,-1.53,11.45,-3.57,-0.35,0
632.29,0.36,89.87,0.0,17.47,0.31,0
106.82,3.04,21.26,0.0,38.54,1.64,0
227.15,2.36,9.99,15.69,4.28,1.35,0
87.05,-4.01,-15.64,6.26,-72.06,-2.29,0
137.54,1.31,3.61,25.06,13.82,0.69,0
205.97,0.0,16.23,30.23,38.51,0.0,0
129.88,-34.34,-72.95,0.27,-142.83,-12.95,0
1700.62,3.73,35.47,16.11,-10.59,3.53,0
233.59,0.0,-0.66,17.25,5.85,0.0,0
155.69,-12.66,212.06,32.03,7.68,-5.68,0
541.7,2.54,188.33,0.0,19.09,1.96,0
112.03,-3.2,-12.18,0.0,-8.84,-2.21,0
61.04,-3.85,6.89,17.38,7.37,-1.86,0
118.16,-10.94,3.84,8.87,-12.89,-4.63,0
152.44,1.95,47.65,0.0,9.38,1.18,0
139.64,-1.34,89.29,27.24,101.92,-0.63,0
376.79,4.85,19.92,45.76,40.24,3.99,0
474.14,1.15,4.71,10.23,-29.3,1.04,0
105.52,-2.58,-12.06,0.0,-96.64,-1.18,0
155.6,0.7,16.57,7.18,65.05,0.47,0
149.69,0.5,-2.21,0.0,-25.15,0.29,0
231.97,0.0,4.47,7.19,16.96,0.0,0
102.29,1.78,3.03,0.0,12.16,0.83,0
112.55,1.38,8.98,0.0,7.32,0.67,0
367.86,1.68,5.91,22.97,71.81,1.46,0
57.47,0.0,4.57,0.0,23.42,0.0,0
66.3,-0.24,-2.67,20.12,2.97,-0.08,0
481.67,0.13,-0.9,0.0,21.32,0.1,0
248.51,1.27,3.11,0.0,16.62,0.87,0
168.82,0.5,-0.16,19.21,-0.32,0.26,0
326.63,0.0,0.82,0.0,-5.41,0.0,1
122.71,0.41,0.79,0.0,-5.05,0.26,0
151.44,-2.79,-12.8,21.78,-10.51,-1.68,0
272.85,10.73,92.81,28.55,-8.74,6.4,1
191.56,1.13,28.98,0.0,-16.69,0.66,0
1241.11,2.95,18.33,0.0,12.47,1.93,0
128.26,0.0,9.28,30.42,5.29,0.0,0
34.65,-3.82,-14.02,21.31,-19.07,-1.69,0
89.65,1.11,1.67,28.67,-1.38,0.5,0
116.13,0.1,0.39,0.0,-20.76,0.05,0
289.24,1.76,110.66,0.0,-31.59,0.95,0
357.62,1.48,6.2,0.0,41.32,1.21,0
366.85,3.94,15.63,22.2,-29.0,3.0,0
120.46,1.85,7.26,0.0,8.18,1.25,0
87.07,-1.63,-6.02,18.01,-28.47,-0.84,0
165.01,0.93,2.72,0.0,15.64,0.46,0
311.11,0.0,1.64,9.15,-43.58,0.0,0
168.69,0.0,-5.93,43.23,0.17,0.0,0
149.69,-0.12,-0.76,0.0,-5.68,-0.05,0
195.7,3.53,11.68,26.45,9.1,2.26,0
125.55,1.95,8.52,0.0,-3.29,1.21,0
1820.34,1.98,3.98,0.0,0.68,1.75,0
37.81,2.94,15.57,24.2,2.62,0.77,0
37.82,1.12,15.32,12.27,58.71,0.51,0
409.08,1.29,5.91,14.22,6.56,1.08,0
114.56,0.87,2.2,23.78,-9.9,0.51,0
82.62,-0.57,-3.45,0.0,-8.33,-0.27,0
84.55,0.52,-0.02,24.72,-4.55,0.22,0
785.14,1.77,2.48,30.85,14.91,1.58,0
83.25,-1.51,37.29,0.0,-213.79,-0.65,0
62.64,-0.48,-3.97,0.0,-7.3,-0.2,0
292.03,0.42,6.97,28.25,5.89,0.33,0
202.81,-1.59,-6.11,0.0,-71.31,-0.98,0
133.05,7.32,41.75,0.0,14.55,3.22,0
157.56,-2.68,-28.99,16.41,-14.02,-1.76,0
260.16,4.59,18.82,0.0,-1.25,2.92,0
523.22,1.5,4.36,0.0,-58.4,1.32,0
75.57,-2.06,-7.77,29.5,-27.65,-0.6,0
239.74,1.39,4.28,38.63,59.65,1.05,0
159.34,0.82,2.51,0.0,-5.27,0.38,0
590.49,0.11,-0.23,0.0,-22.77,0.1,0
43.02,-4.76,-10.6,0.0,-24.74,-0.56,0
48.25,1.8,9.97,0.0,16.54,0.49,0
139.63,1.09,7.01,4.79,41.5,0.94,0
327.35,0.0,7.29,0.0,4.65,0.0,0
78.1,-3.15,-9.79,0.0,-42.02,-1.03,0
63.64,3.5,4.09,0.0,17.3,1.91,0
94.37,0.0,103.08,12.92,17.46,0.0,0
488.11,0.0,13.48,14.32,10.49,0.0,0
624.78,0.0,136.66,12.66,-25.57,0.0,0
683.41,0.71,2.64,0.0,33.04,0.68,0
191.04,-0.79,-3.16,21.3,59.98,-0.5,0
126.37,0.44,-0.13,0.0,-13.98,0.27,0
76.92,-6.09,-16.96,53.8,5.64,-0.76,0
329.27,2.99,-4.86,0.0,93.53,2.52,0
141.08,-0.65,-0.84,43.66,51.3,-0.29,0
122.1,0.5,0.86,0.0,32.79,0.21,0
70.75,3.63,37.46,0.0,18.52,1.03,0
187.51,4.79,18.8,26.42,15.15,3.19,0
150.54,0.43,-0.56,0.0,-15.54,0.27,0
303.59,0.0,14.18,0.0,23.81,0.0,0
285.66,6.56,21.16,33.93,10.54,4.8,0
46.06,-2.08,-16.55,28.84,25.93,-0.43,0
434.84,-0.85,-1.19,0.0,-322.19,-0.73,0
425.02,1.19,3.08,0.0,2.67,0.85,0
163.85,3.98,17.56,0.0,51.06,2.11,0
1457.6,0.0,5.84,7.75,-6.8,0.0,0
195.8,-3.29,21.94,15.91,-6.02,-1.54,0
136.41,4.99,28.01,25.46,245.43,1.87,0
1020.56,0.24,-0.03,0.0,-43.09,0.21,0
382.61,2.1,7.07,17.69,9.07,1.66,0
172.13,0.0,10.49,31.43,-16.94,0.0,0
305.71,0.0,4.93,10.33,22.38,0.0,0
146.48,1.63,5.32,0.0,19.8,1.0,0
114.63,0.95,1.11,0.0,-7.42,0.42,0
325.9,3.42,12.53,0.0,141.93,2.64,0
106.46,0.3,0.41,20.93,176.93,0.16,0
851.27,-2.94,-11.11,0.0,-57.1,-2.74,0
132.78,8.74,38.93,27.99,53.95,3.61,1
424.76,0.34,0.75,0.0,-33.96,0.29,0
235.17,7.28,19.75,28.61,51.14,3.45,0
158.15,1.96,5.33,39.05,8.99,1.01,0
635.19,2.87,9.65,0.0,-29.88,2.34,0
234.95,3.21,14.3,29.86,-3.62,1.69,0
118.49,1.9,4.14,0.0,-6.88,0.95,0
208.07,1.09,3.4,0.0,5.01,0.73,0
1029.81,0.89,-7.25,12.28,24.18,0.82,0
794.78,0.1,-0.99,0.0,-69.96,0.09,0
582.09,0.21,-0.26,0.0,30.29,0.19,0
80.64,0.0,13.21,0.0,18.89,0.0,0
71.17,1.31,5.46,0.0,-24.86,0.71,0
422.42,0.8,1.52,0.0,5.14,0.64,0
120.24,0.0,5.28,22.87,-6.91,0.0,0
106.05,-6.76,-7.3,0.0,-7.32,-2.64,1
330.14,-2.61,-10.08,0.0,17.4,-2.31,0
93.21,1.01,173.14,11.08,-11.14,0.84,0
269.64,-8.67,-30.82,23.92,3.14,-6.67,0
166.27,1.7,55.35,45.15,0.62,1.05,0
196.95,1.87,4.51,0.0,-59.35,1.27,0
457.4,0.9,0.4,6.4,30.54,0.79,0
389.22,3.48,7.3,0.0,62.31,2.97,0
58.88,0.0,-21.32,18.21,-65.89,0.0,0
212.23,2.0,5.98,9.99,50.96,1.13,0
177.73,4.62,14.09,27.33,7.87,2.61,0
334.69,1.16,20.85,0.0,11.27,0.68,0
141.48,2.39,10.06,12.96,-37.58,1.72,0
48.53,-34.34,-41.14,0.0,-10.3,-8.94,0
141.36,-7.44,-14.97,19.1,26.84,-3.76,0
82.74,-24.25,-54.18,0.0,-31.72,-11.6,0
256.22,0.62,0.22,0.0,-30.76,0.49,0
171.63,2.22,15.59,9.97,35.71,1.31,0
172.88,-0.58,89.83,0.0,-322.19,-0.42,1
454.17,0.3,-0.72,0.0,7.56,0.29,0
295.4,1.89,6.0,0.0,-11.05,1.48,0
106.74,-9.84,3.34,0.0,-85.14,-3.3,0
82.63,1.95,9.68,0.0,161.12,0.78,0
950.71,-1.81,-3.88,7.67,-35.1,-1.68,0
97.02,0.0,19.72,23.95,49.63,0.0,0
639.73,1.04,4.48,0.0,-38.32,0.94,0
40.49,1.94,8.43,0.0,-22.33,1.17,1
253.85,2.39,9.66,0.0,28.79,1.82,0
656.68,1.55,6.62,17.78,-4.05,1.38,0
321.82,2.77,149.78,53.8,40.0,1.62,0
759.71,0.95,2.1,15.93,4.94,0.88,0
370.23,-4.61,12.42,0.0,-14.07,-3.55,1
274.86,2.53,6.74,0.0,63.14,2.01,0
121.17,2.39,4.53,32.86,505.33,0.95,0
817.27,0.1,137.96,0.0,130.8,0.07,0
346.11,0.68,1.69,0.0,20.61,0.62,0
316.31,0.8,1.05,0.0,41.88,0.5,0
691.82,2.88,22.63,23.45,-10.73,2.41,0
33.75,-10.31,-27.22,0.0,-44.81,-3.44,0
622.07,6.12,99.2,26.32,45.96,4.68,0
1318.55,2.22,8.18,0.0,9.63,2.07,0
2029.62,-0.16,-0.84,0.0,30.95,-0.14,1
917.68,1.09,-2.34,10.69,-33.15,1.03,0
193.5,0.0,-6.45,25.42,-29.54,0.0,0
2029.62,0.91,-0.62,8.48,-3.63,0.84,0
249.1,-1.53,-6.71,33.33,-14.05,-0.99,0
205.59,0.42,1.06,0.0,85.9,0.26,0
57.82,-1.69,-7.83,0.0,-5.65,-0.77,0
305.42,3.62,11.17,19.79,-5.5,2.95,0
129.23,2.4,2.58,0.0,7.97,1.43,0
85.05,-2.34,1.44,0.0,4.18,-0.88,0
240.22,0.86,0.25,0.0,-39.45,0.67,0
121.4,-1.25,-6.79,0.0,-6.73,-0.8,0
110.39,-10.17,-34.26,15.5,-310.75,-6.12,0
271.4,-7.55,59.56,0.0,-162.6,-5.07,1
213.72,-3.83,-15.93,9.91,9.4,-2.6,0
980.36,0.0,14.2,14.0,9.05,0.0,0
53.92,-25.97,-61.28,0.0,-64.55,-11.68,0
821.8,6.13,124.98,0.0,167.11,3.86,0
220.03,3.32,11.43,0.0,37.32,1.99,0
1132.21,0.6,10.55,0.0,-25.11,0.54,0
55.45,-4.59,-14.8,32.65,-69.35,-2.36,0
187.1,2.45,55.97,44.83,-7.71,1.32,0
603.9,-11.8,100.67,5.62,-110.19,-9.02,0
572.43,0.68,2.63,0.0,266.37,0.6,0
181.84,1.85,5.95,0.0,-2.96,1.25,0
177.83,2.41,1.82,0.0,-44.2,1.39,0
939.33,0.0,4.49,28.06,-29.16,0.0,0
464.03,0.62,0.23,3.11,0.15,0.57,0
62.16,4.86,14.32,25.87,25.18,2.94,0
85.1,0.74,0.35,0.0,1.44,0.45,0
143.5,10.73,104.06,0.0,-23.75,6.4,0
182.11,5.67,28.78,0.0,308.64,3.57,0
72.27,2.16,1.07,0.0,-13.3,1.35,0
119.98,0.51,4.68,0.0,291.75,0.21,1
232.08,-2.93,-10.92,0.0,2.31,-1.79,0
1718.09,-2.41,-7.85,0.0,-38.69,-2.17,0
700.26,1.47,2.25,11.72,-42.8,1.33,0
122.42,-9.83,-10.98,0.0,209.12,-7.09,0
106.63,2.24,8.11,0.0,5.64,1.27,0
98.8,-4.25,-9.64,0.0,51.62,-1.1,0
35.64,-8.67,-20.34,0.0,-322.19,-3.56,0
315.57,0.0,0.93,38.15,22.05,0.0,0
48.14,-0.33,2.19,0.0,-5.21,-0.14,0
72.62,0.36,0.29,0.0,0.44,0.19,0
158.22,0.0,-4.85,23.29,-15.37,0.0,0
158.25,-2.11,-9.43,0.0,9.26,-1.19,0
173.52,3.65,13.7,4.3,5.37,2.88,0
75.26,-1.7,31.86,28.4,18.44,-0.39,0
2029.62,-0.32,-1.23,1.86,1.77,-0.28,0
84.04,-7.92,-27.49,0.0,-57.85,-4.09,0
120.8,1.18,4.89,0.0,24.22,0.59,0
181.44,0.41,1.07,12.97,7.35,0.27,0
101.51,-0.14,-1.63,13.93,32.65,-0.05,0
135.57,0.54,1.21,23.42,-1.62,0.34,0
437.96,-1.03,106.54,0.0,-8.4,-0.6,0
34.32,-25.08,-26.01,0.0,-39.53,-9.22,1
104.1,-0.16,5.51,17.21,-12.15,-0.09,0
1065.36,-2.79,39.25,0.0,-322.19,-2.22,0
518.46,0.0,4.43,24.74,0.47,0.0,0
1191.42,5.54,25.98,0.0,35.77,5.32,0
472.3,2.74,9.04,0.0,-49.41,2.16,0
357.42,4.16,16.66,0.0,38.31,3.36,0
494.97,4.21,13.18,32.11,12.52,3.36,0
375.78,3.52,13.68,0.0,41.82,3.11,0
658.65,1.63,3.19,0.0,18.49,1.43,0
163.4,1.69,5.38,0.0,8.96,0.85,0
324.12,4.32,12.41,15.84,17.26,3.12,0
102.18,-9.84,129.0,15.18,21.76,-3.77,1
179.36,1.44,7.86,16.04,17.64,1.14,0
109.02,-9.47,-31.41,7.71,-6.65,-4.33,0
89.1,-0.37,8.69,30.37,23.76,-0.18,0
1593.06,-0.36,-1.97,4.24,-15.85,-0.33,0
304.93,6.83,31.49,15.01,-1.14,5.66,0
70.25,-1.11,-2.53,0.0,-24.03,-0.6,0
107.31,-10.69,-20.52,0.0,-63.77,-7.63,0
270.05,3.26,13.06,0.0,14.04,2.32,0
771.08,4.69,22.08,29.27,17.68,3.99,0
70.72,2.53,8.88,0.0,-14.65,1.3,0
86.53,0.0,-1.07,17.33,-5.88,0.0,1
153.41,-1.86,-8.69,21.17,-16.06,-1.17,0
121.98,3.45,12.72,23.89,41.77,1.96,0
129.9,-2.62,162.24,0.0,16.57,-1.68,0
95.01,0.48,1.37,0.0,-2.24,0.28,0
92.45,-11.19,-36.58,12.29,-78.93,-3.36,0
111.37,-0.97,-4.61,0.0,-32.15,-0.61,0
174.58,2.5,17.61,12.89,53.09,1.62,0
193.56,1.44,7.63,14.87,-24.16,1.07,0
349.15,0.0,0.42,16.58,-10.57,0.0,0
163.51,0.19,1.26,0.0,12.6,0.12,0
104.73,-6.99,9.83,10.46,-66.35,-2.8,0
816.03,5.33,41.18,23.4,31.58,4.47,0
521.23,-0.23,-19.57,9.15,-26.36,-0.19,0
994.97,0.41,0.22,0.0,-13.36,0.37,0
1262.01,-1.35,16.51,0.0,-20.53,-1.25,0
184.42,-0.25,-1.68,12.58,-50.77,-0.2,0
43.97,-13.09,-42.58,0.0,-16.46,-1.85,0
805.1,3.86,13.9,0.0,10.94,3.52,0
276.72,-2.19,-16.53,0.0,-90.99,-1.61,0
1168.91,0.0,6.1,7.74,-56.91,0.0,0
